p_id,name,brand,category,colour,price,price_tier,avg_rating,ratingCount,is_rated,bayesian_rating,confidence_score,confidence_tier,occasion,fabric,length,pattern,print_type,neck,sleeve_length,wash_care,trend,pockets,waistband,closure,desc_length,description_clean,img
13306916,Hangup Women Blue & White Printed Dupatta,Hangup,Dupatta,Blue,1199.0,Mid,,0,False,,,Unrated,Daily,Viscose Rayon,,Printed,Geometric,,,Hand Wash,,,,,470,"Blue and white geometric printed dupatta, has striped border Features: Moisture Absorbent: It absorbs twice as much moisture as cotton UV Protection: Fabric protects the skin from harmful UV rays Natural Breathing: Fabric is comfortable and easy, insulating in winter and breathable in summer Anti-Bacterial: Use of peach finish to make the fabric soft to use and makes it health fabric Anti-bacterial Viscose Rayon Hand-wash Dimensions: 2.25 m x 1.06 m (Length x Width)",http://assets.myntassets.com/assets/images/productimage/2020/12/23/eb67fd9b-dbc5-4799-90a4-f4056ba6392a1608718789499-1.jpg
11716824,ADA White Chikankari Hand Embroidered Sustainable Pure Cotton Dupatta,ADA,Dupatta,White,2490.0,Mid,,0,False,,,Unrated,Daily,Pure Cotton,,Embroidered,Ethnic Motifs,,,Hand Wash,,,,,384,"White chikankari hand embroidered dupatta with mukaish detail About the brand: Carrying forward the unique tradition of Chikankari, Ada brought together some of the finest artisans from Lucknow to present their curated designs to the world and has received special adoration for their fusion of transitional and modern styling.Length: 2.5 m Width: 1.1 mMaterial: Pure Cotton Hand Wash",http://assets.myntassets.com/assets/images/11716824/2020/6/29/76ef2dc5-592e-4fd5-b95c-740168400abc1593421957652ADAWhiteEmbroideredDupatta1.jpg
16427158,Clora Creation Burgundy & Gold-Toned Ethnic Motifs Embroidered Velvet Dupatta with Gotta Patti,Clora Creation,Dupatta,Burgundy,1399.0,Mid,4.361,36,True,4.21,65.1,Medium,Party,Velvet,,Embroidered,Ethnic Motifs,,,Dry Clean,,,,,135,"Burgundy and gold-toned ethnic motifs embroidered dupatta gotta patti, embellished borderLength: 84 inch Width: 28 inchVelvet Hand Wash",http://assets.myntassets.com/assets/images/16427158/2021/12/9/f7149cb6-585e-41d2-acb2-fef364f78d451639035828694CloraCreationWomenBurgundyEmbroidered1.jpg
14160382,Dupatta Bazaar Navy Blue & White Printed Bandhini Silk Dupatta,Dupatta Bazaar,Dupatta,Navy Blue,799.0,Budget,4.615,13,True,4.207,61.8,Medium,Daily,Silk Blend,,Printed,Bandhani,,,Hand Wash,,,,,150,"Navy Blue and White printed Dupatta, has bandhani technique, and has a solid borderMaterial: Silk Blend Hand Wash Length: 2.30 metres Width: 0.9 metre",http://assets.myntassets.com/assets/images/14160382/2021/4/22/1a04b44e-8461-443c-82d9-6244cb5d714f1619104370771DupattaBazaarWomenBluePrinted1.jpg
16651120,RANGMANCH BY PANTALOONS Women Off White Woven Design Dupatta,RANGMANCH BY PANTALOONS,Dupatta,Off White,699.0,Budget,,0,False,,,Unrated,Party,Silk Blend,,Woven Design,Floral,,,Machine Wash,,,,,125,White & gold-tone dwoven deisgn dupatta with zari borderLength: 2.45 Meter Width: 90 cm65% Polyester & 35% Silk Machine Wwash,http://assets.myntassets.com/assets/images/16651120/2021/12/30/540c8a18-66cd-4bbb-932d-35650278a06b1640873996799RANGMANCHBYPANTALOONSWomenOffWhiteWovenDesign1.jpg
18845384,Get Wrapped Brown & Peach-Coloured Printed Pure Cotton Ikat Dupatta,Get Wrapped,Dupatta,Brown,499.0,Budget,,0,False,,,Unrated,Party,Pure Cotton,,Printed,Geometric,,,Hand Wash,,,,,112,"Brown and peach-coloured geometric printed dupatta has ikat technique,, tasselled borderLength: Width: Hand Wash",http://assets.myntassets.com/assets/images/18845384/2022/6/23/01d1a16b-233a-4f09-99dc-682d48a3d8cf1655992286288GetWrappedBrownPeach-ColouredPrintedPureCottonIkatDupatta1.jpg
17662896,Dupatta Bazaar Fuchsia Ethnic Motifs Embroidered Dupatta,Dupatta Bazaar,Dupatta,Fuchsia,1999.0,Mid,,0,False,,,Unrated,Party,Poly Georgette,,Embroidered,Ethnic Motifs,,,Dry Clean,,,,,116,"Fuchsia ethnic motifs embroidered dupatta, embellished borderPoly georgette Dry Clean OnlyLength: 2.4 m Width: 90 cm",http://assets.myntassets.com/assets/images/17662896/2022/3/29/0ee3455e-6d4d-4c06-98e7-05627f7a71111648522480342DupattaBazaarWomenFuchsiaDupatta1.jpg
16560620,Clora Creation Olive Green & Red Printed Bandhani Dupatta with Gotta Patti,Clora Creation,Dupatta,Olive,1299.0,Mid,,0,False,,,Unrated,Party,Silk Blend,,Printed,Bandhani,,,Hand Wash,,,,,144,"Olive green and red bandhani printed dupatta has bandhani technique, gotta patti, embellished borderLength:2.1m , Width:0.9mSilk blend Hand Wash",http://assets.myntassets.com/assets/images/16560620/2021/12/20/86ef5ed6-1b88-42c9-8be9-1ef8bd50fe6f1640011269128CloraCreationWomenMultiDyed1.jpg
18727242,Clora Creation Mustard & White Ethnic Motifs Embroidered Dupatta with Sequinned,Clora Creation,Dupatta,Mustard,1399.0,Mid,,0,False,,,Unrated,Daily,Net,,Embroidered,Ethnic Motifs,,,Dry Clean,,,,,105,"Mustard and white ethnic motifs embroidered dupatta sequinned, embellished borderLength: Width: Hand Wash",http://assets.myntassets.com/assets/images/18727242/2022/6/14/2446c672-a655-40c5-aae0-034981436a591655189031453CloraCreationMustardWhiteEthnicMotifsEmbroideredDupattawithS1.jpg
17739292,Clora Creation Maroon Embroidered Dupatta with Mirror Work,Clora Creation,Dupatta,Maroon,1399.0,Mid,,0,False,,,Unrated,Daily,Silk Blend,,Embroidered,Solid,,,Hand Wash,,,,,118,"Maroon solid embroidered dupatta mirror work Embellished border Silk blend Hand WashLength = 100 inch, Width = 33 inch",http://assets.myntassets.com/assets/images/17739292/2022/4/2/07d60a85-9aed-4914-8569-d27d78b02c111648891298411CloraCreationWomenMaroonDupatta1.jpg
6849866,Sugathari Red & Gold-Toned Woven Design Banarasi Dupatta,Sugathari,Dupatta,Red,2399.0,Mid,4.293,58,True,4.204,64.1,Medium,Party,Silk Blend,,Woven Design,Ethnic Motifs,,,Dry Clean,,,,,135,"Red and gold-toned woven design dupatta, zari, woven design border with tassel detailingLength: 2.25 m Width: 86 cmSilk Blend Dry-clean",http://assets.myntassets.com/assets/images/6849866/2018/7/5/faafac94-8d74-4d16-8f96-4d554acb311a1530771760264-Sugathari-Red--Gold-Toned-Woven-Design-Dupatta-3631530771760058-1.jpg
17735262,House of Pataudi Sea Green & Silver-Coloured Woven Design Jashn Dupatta with Zari,House of Pataudi,Dupatta,Sea Green,1999.0,Mid,,0,False,,,Unrated,Party,Poly Chiffon,,Woven Design,Geometric,,,Dry Clean,,,,,680,"About the Brand Everything created at the House of Pataudi is inspired by the modern Indian sensibility. We believe in a seamless weave of the past with the present. Our carefully crafted pieces give expression to a refined and effortless way of life. About the Collection Jashn: This line draws upon traditional costumes for inspiration while rendering an India modern aesthetic. Rich textiles with minimal yet exquisite zari embroideries. Ideal for celebrating the evening with a contemporary take on festive attire. Product Design Details Sea green and silver-toned geometric woven design dupatta zari, tasselled borderChanderi Jacquard Dry cleanLength: 2.44 metre Width: 94 cm",http://assets.myntassets.com/assets/images/17735262/2022/4/22/bb863d39-ac78-4854-add2-76f32852c0961650608188748-House-of-Pataudi-Women-Dupatta-5301650608188498-1.jpg
19005594,ORUS Grey Dupatta,ORUS,Dupatta,Grey,1499.0,Mid,,0,False,,,Unrated,Daily,Poly Chiffon,,Solid,Solid,,,Machine Wash,,,,,72,"Grey solid dupatta, solid border Machine Wash Dupatta Length:-2.25 Meter",http://assets.myntassets.com/assets/images/19005594/2022/7/7/eeab24b9-cf12-4b67-a011-5015f35ee9701657193687674ORUSGreyDupatta1.jpg
19005622,ORUS White Solid Dupatta,ORUS,Dupatta,White,1499.0,Mid,,0,False,,,Unrated,Daily,Poly Chiffon,,Solid,Solid,,,Machine Wash,,,,,89,"White solid dupatta, tasselled borderPoly chiffon Machine wash Dupatta Length:-2.25 Meter",http://assets.myntassets.com/assets/images/19005622/2022/7/7/14424193-ae6e-44b4-aa1a-34b8020b49411657194234142ORUSWhiteDupatta1.jpg
12889112,Dupatta Bazaar Blue & White Printed Dupatta,Dupatta Bazaar,Dupatta,Blue,799.0,Budget,4.8,10,True,4.218,61.0,Medium,Daily,Art Silk,,Printed,Ethnic Motifs,,,Machine Wash,,,,,115,Blue and white printed Dupatta and has a tasselled borderMaterial: Art Silk Machine WashLength: 2.30 m Width: 90 cm,http://assets.myntassets.com/assets/images/productimage/2020/11/4/3bbfa876-13de-4663-b3cb-8ed07262b3d81604455633925-1.jpg
18808446,WEAVERS VILLA Blue & Beige Woven Design Dupatta,WEAVERS VILLA,Dupatta,Blue,1099.0,Mid,,0,False,,,Unrated,Party,Cotton Blend,,Woven Design,Floral,,,Hand Wash,,,,,90,"Blue and beige floral woven design dupatta, tasselled borderLength: Width: Light Hand Wash",http://assets.myntassets.com/assets/images/18808446/2022/6/21/89903688-065b-4c41-8d8d-097422d4a87a1655818050785WEAVERSVILLABlueBeigeWovenDesignDupatta1.jpg
18671792,Clora Creation Magenta & Silver-Toned Printed Dupatta with Gotta Patti,Clora Creation,Dupatta,Magenta,1399.0,Mid,,0,False,,,Unrated,Daily,Silk Blend,,Printed,Polka Dots,,,Hand Wash,,,,,107,"Magenta and silver-toned polka dot printed dupatta gotta patti, embellished border Hand Wash Length: Width:",http://assets.myntassets.com/assets/images/18671792/2022/6/8/8ced0f85-4342-4241-b9c2-04b855c61fde1654690718858MagentaGottaPattiSilkDupatta1.jpg
17104290,Fabindia Green & Blue Ethnic Motifs Block Printed Cotton Silk Dupatta with Zari,Fabindia,Dupatta,Green,2299.0,Mid,,0,False,,,Unrated,Daily,Cotton Silk,,Printed,Ethnic Motifs,,,Dry Clean,,,,,253,"Green and blue ethnic motifs printed dupatta has block print technique, zari, solid borderDimension: 2.5m x 1.10m (length x width)Cotton SIlk Dry clean only. Iron on reverse. Do not bleach and expose this product to excessive heat and sunlight for long.",http://assets.myntassets.com/assets/images/17104290/2022/2/9/047cd37b-f353-4dd1-9d5b-f61552d864b51644397852588CottonSilkPrintedDupatta1.jpg
17104328,Fabindia Peach-Coloured & Turquoise Blue Embroidered Cotton Silk Dupatta with Kantha Work,Fabindia,Dupatta,Peach,2199.0,Mid,,0,False,,,Unrated,Daily,Cotton Silk,,Embroidered,Geometric,,,Dry Clean,,,,,252,"Peach-coloured and turquoise blue geometric embroidered dupatta kantha work, solid borderCotton silk Dry Clean Only. Iron On Reverse. Do Not Bleach And Expose This Product To Excessive Heat And Sunlight For Long.Dimension: 2.5m x 1.10m (length x width)",http://assets.myntassets.com/assets/images/17104328/2022/2/9/3a64f17a-fe85-431e-b8fe-74e2026a13341644403729670CottonSilkKanthaEmbroideryDupatta1.jpg
16427432,Clora Creation Red & Gold-Toned Woven Design Banarsi Silk Dupatta,Clora Creation,Dupatta,Red,1399.0,Mid,,0,False,,,Unrated,Party,Silk Blend,,Woven Design,Ethnic Motifs,,,Hand Wash,,,,,126,"Red and gold-toned ethnic motifs woven design dupatta zari, fringed borderSilk blend Hand WashLength: 2.33 meters Width: 86 cm",http://assets.myntassets.com/assets/images/16427432/2021/12/9/9498e445-ef0a-4712-8cc9-04241a3f1edd1639035780594CloraCreationWomenRedWovenDesign1.jpg
10814204,WEAVERS VILLA Black & Yellow Embroidered Dupatta,WEAVERS VILLA,Dupatta,Black,1199.0,Mid,4.5,8,True,4.156,57.8,Medium,Party,Poly Chiffon,,Embroidered,Geometric,,,Hand Wash,,,,,149,"Black, yellow and orange embroidered Dupatta, thread work, and has a taping borderMaterial: Poly Chiffon Hand WashLength: 2.25 metres Width: 1 metres",http://assets.myntassets.com/assets/images/10814204/2019/11/19/f1660612-2d3f-4566-bed0-75e50fc482441574164351483-WEAVERS-VILLA-Black--Yellow-Embroidered-Dupatta-200157416435-1.jpg
17545288,Dupatta Bazaar Beige & Black Ethnic Motifs Printed Dupatta,Dupatta Bazaar,Dupatta,Beige,899.0,Budget,4.357,14,True,4.157,60.8,Medium,Daily,Silk Blend,,Printed,Ethnic Motifs,,,Hand Wash,,,,,109,"Beige and black ethnic motifs printed dupatta, tasselled borderSilk blend Hand washLength: 2.4 m Width: 90 cm",http://assets.myntassets.com/assets/images/17545288/2022/3/15/400f88b8-ae1f-43fd-b29a-75360c478b2e1647366865025DupattaBazaarWomenBeigeDupatta1.jpg
18899078,Moda Chales Orange & Cream-Coloured Embroidered Dupatta with Phulkari,Moda Chales,Dupatta,Orange,3699.0,Premium,,0,False,,,Unrated,Daily,Poly Chiffon,,Embroidered,Abstract,,,Dry Clean,,,,,131,"Orange and cream-coloured abstract embroidered dupatta phulkari, taping borderPoly Chiffon Dry Clean Only.Length: 2.25 M Width: 1 M",http://assets.myntassets.com/assets/images/18899078/2022/6/29/23992630-707e-4b17-8597-9a6eb212a7c21656502084312ModaChalesOrangeCream-ColouredEmbroideredDupattawithPhulkari1.jpg
17104268,Fabindia Beige & Red Embroidered Cotton Silk Dupatta with Kantha Work,Fabindia,Dupatta,Beige,2199.0,Mid,,0,False,,,Unrated,Daily,Cotton Silk,,Embroidered,Geometric,,,Dry Clean,,,,,130,"Beige and red geometric embroidered dupatta kantha work, solid borderCotton Silk Dry CleanDimension: 2.5m x 1.10m (length x width)",http://assets.myntassets.com/assets/images/17104268/2022/2/9/d5b9661d-cc67-4f97-8354-ea56c328da4a1644398728832CottonSilkKanthaEmbroideryDupatta1.jpg
12957518,Clora Creation Magenta Embroidered Dupatta,Clora Creation,Dupatta,Magenta,1299.0,Mid,3.818,11,True,4.05,56.0,Medium,Daily,Silk Blend,,Embroidered,Abstract,,,Hand Wash,,,,,109,Magenta embroidered Dupatta and has a fringed borderLength: 2.2 m Width: 0.83 mMaterial: Silk Blend Hand Wash,http://assets.myntassets.com/assets/images/productimage/2020/11/12/e156dda5-a15b-493f-8cc0-250539c854b61605125783225-1.jpg
17084614,Sanwara Red & Green Ethnic Motifs Printed Tusser Silk Dupatta,Sanwara,Dupatta,Red,1050.0,Mid,,0,False,,,Unrated,Daily,Pure Silk,,Printed,Ethnic Motifs,,,Dry Clean,,,,,128,"Red and green ethnic motifs printed dupatta, printed borderMaterial: Tusser Silk Dry clean OnlyLength:2.40 Mtr ; Width :1.08 Mtr",http://assets.myntassets.com/assets/images/17084614/2022/3/26/7e851b97-36e2-4891-96ed-f788cf2125f41648285867785SanwaraRedGreenEthnicMotifsPrintedTusserSilkDupatta1.jpg
17545302,Dupatta Bazaar Green & White Printed Art Silk Dupatta,Dupatta Bazaar,Dupatta,Green,899.0,Budget,,0,False,,,Unrated,Daily,Art Silk,,Printed,Floral,,,Hand Wash,,,,,100,"Green and white floral printed dupatta, tasselled borderLength: 2.4 m Width: 0.9 mArt silk Hand Wash",http://assets.myntassets.com/assets/images/17545302/2022/3/15/be60d6f9-dca4-4871-b2c5-a8f7ac6990251647364778226DupattaBazaarWomenTealDupatta1.jpg
17324644,THE WEAVE TRAVELLER Brown & Black Ethnic Motifs Printed Pure Cotton Kalamkari Dupatta,THE WEAVE TRAVELLER,Dupatta,Brown,990.0,Budget,4.0,2,True,4.097,51.9,Medium,Daily,Pure Cotton,,Printed,Ethnic Motifs,,,Hand Wash,,,,,173,"Brown and black ethnic motifs printed dupatta has kalamkari technique,, printed border Cotton Blend Hand Wash Separately with Liquid DetergentLength:2.5 Meters Width:35 Inch",http://assets.myntassets.com/assets/images/17324644/2022/2/28/a7ab57a5-6638-4416-a7b8-5107d3903ae71646027506260THEWEAVETRAVELLERWomenBrownDupatta1.jpg
18690042,Taavi White & Black Ethnic Motifs Woven Design Pure Cotton Ikat Dupatta,Taavi,Dupatta,White,1500.0,Mid,,0,False,,,Unrated,Daily,Pure Cotton,,Woven Design,Ethnic Motifs,,,Hand Wash,,,,,148,"White and black ethnic motifs woven design dupatta has ikat technique,, tasselled borderPure cotton Hand washLength: 2.5meters (250 cm) Width: 80 cm",http://assets.myntassets.com/assets/images/18690042/2022/7/1/3d23fa02-75c9-4a91-ae32-979fa07cfbc21656650729400-White-color-Ikat-Dupatta-7231656650729147-1.jpg
18690050,Taavi Grey & Black Ethnic Motifs Woven Design Pure Cotton Ikat Dupatta,Taavi,Dupatta,Grey,1500.0,Mid,,0,False,,,Unrated,Daily,Pure Cotton,,Woven Design,Ethnic Motifs,,,Hand Wash,,,,,147,"Grey and black ethnic motifs woven design dupatta has ikat technique,, tasselled borderLength: 2.5meters (250 cm) Width: 80 cmPure cotton Hand wash",http://assets.myntassets.com/assets/images/18690050/2022/7/1/c4d29e51-440e-4c51-bcd4-4497a91ad58c1656650746956-Grey-color-Ikat-Dupatta-9511656650746715-1.jpg
18068038,Dupatta Bazaar Purple & Gold-Toned Dyed Leheriya Dupatta with Gotta Patti,Dupatta Bazaar,Dupatta,Purple,1499.0,Mid,,0,False,,,Unrated,Party,Poly Georgette,,Dyed,Striped,,,Hand Wash,,,,,144,"Purple and gold-toned striped dyed dupatta has leheriya technique, gotta patti, taping borderPoly Georgette Hand WashLength: 2.40 m Width: 90 cm",http://assets.myntassets.com/assets/images/18068038/2022/4/28/b4ec1bcd-ca2f-4127-ab5d-11cc7dcc82f91651128063640DupattaBazaarWomensPurpleGeorgettedupattawithMuthraPrintandG1.jpg
13770110,THE WEAVE TRAVELLER Blue & Orange Woven Design Dupatta,THE WEAVE TRAVELLER,Dupatta,Blue,1490.0,Mid,5.0,7,True,4.211,58.1,Medium,Daily,Cotton Blend,,Woven Design,Solid,,,Hand Wash,,,,,117,Blue and Orange woven design Dupatta and has a solid borderLength: 2.4 m Width: 0.8 mMaterial: Cotton Blend Hand Wash,http://assets.myntassets.com/assets/images/productimage/2021/2/26/2fefefd1-8aac-4b1c-a11e-f25689fcc3561614350776782-1.jpg
16397448,LOOM LEGACY Red & Gold-Toned Ethnic Motifs Banarsi Silk Jacquard Dupatta with Zari,LOOM LEGACY,Dupatta,Red,1599.0,Mid,,0,False,,,Unrated,Party,Silk Blend,,Woven Design,Ethnic Motifs,,,Hand Wash,,,,,131,"Red and gold-toned ethnic motifs woven design dupatta zari, tasselled borderBanarsi Silk Hand WashLength : 2.4 Meters Width : 90 cm",http://assets.myntassets.com/assets/images/16397448/2021/12/7/bbef6726-f6c9-4949-bcde-ea091c85ed711638875829457LOOMLEGACYWomenRedWovenDesign1.jpg
15266700,max Beige Pure Cotton Dupatta,max,Dupatta,Beige,299.0,Budget,4.5,16,True,4.198,62.7,Medium,Daily,Pure Cotton,,Solid,Solid,,,Machine Wash,,,,,81,"Beige dupatta, solid borderPure cotton Machine washLength: 2 meter Width: 1 meter",http://assets.myntassets.com/assets/images/15266700/2021/8/26/dc7ef8a3-67ed-4c67-af80-3216c9fdc1ff1629974654989Dupatta1.jpg
15781530,max Mustard Viscose Rayon Dupatta,max,Dupatta,Mustard,299.0,Budget,4.333,6,True,4.126,56.9,Medium,Daily,Viscose Rayon,,Solid,Solid,,,Machine Wash,,,,,91,"Mustard solid dupatta, tasselled borderLength: 2.25 m Width: 1 m Viscose rayon Machine wash",http://assets.myntassets.com/assets/images/15781530/2021/10/8/37560dd6-3429-46b9-8fb7-52dcb9ef08251633699257498Dupatta1.jpg
15266736,max Blue Pure Cotton Dupatta with Tasselled Border,max,Dupatta,Blue,299.0,Budget,4.556,9,True,4.17,59.6,Medium,Daily,Pure Cotton,,Solid,Solid,,,Machine Wash,,,,,84,"Blue dupatta, tasselled borderLength: 2 meter Width: 1 meterPure cotton Machine wash",http://assets.myntassets.com/assets/images/15266736/2021/8/26/ad5067ad-1660-4c06-a1a3-1a5ec8ea9bbe1629976148722Dupatta1.jpg
15011850,Soch Navy Blue Dupatta,Soch,Dupatta,Navy Blue,298.0,Budget,4.333,15,True,4.155,61.4,Medium,Daily,Poly Georgette,,Solid,Solid,,,Dry Clean,,,,,114,"Navy blue solid dupatta, solid borderPoly georgette Dry cleanDupatta length: 2.24 meters Dupatta width: 0.86 meter",http://assets.myntassets.com/assets/images/15011850/2021/8/3/a717c00c-1748-4fd0-8ba5-41ce7fd06b9d1628014591467SochNavyBluePureGeorgetteSolidDupatta1.jpg
18935346,Lilots Turquoise Blue & Gold-Toned Ethnic Motifs Woven Design Dupatta,Lilots,Dupatta,Turquoise Blue,1872.0,Mid,,0,False,,,Unrated,Daily,Silk Blend,,Woven Design,Ethnic Motifs,,,Dry Clean,,,,,124,"Turquoise blue and gold-toned ethnic motifs woven design dupatta, tasselled border Length : 2.25M :: Width : 0.86M SilkBlend",http://assets.myntassets.com/assets/images/18935346/2022/7/1/44aace03-d9e9-4be0-a1c8-8c8c4830e12a1656657370866Dupatta1.jpg
19073770,SHINGORA Black & Gold-Toned Dupatta,SHINGORA,Dupatta,Black,2195.0,Mid,,0,False,,,Unrated,Daily,Silk Blend,,Solid,Solid,,,Dry Clean,,,,,95,"Black and gold-toned solid dupatta, fringed border 30% Silk, 40% Tencel, 30% Metallic 90X250 CM",http://assets.myntassets.com/assets/images/19073770/2022/7/12/6db7c5e0-f91d-4034-bfdf-313be8643e2f1657632438510SHINGORABlackGold-TonedDupatta1.jpg
17081044,LOOM LEGACY Grey & Silver-Toned Ethnic Motifs Woven Design Cotton Silk Dupatta with Zari,LOOM LEGACY,Dupatta,Grey,1599.0,Mid,5.0,2,True,4.136,51.1,Medium,Party,Cotton Silk,,Woven Design,Ethnic Motifs,,,Hand Wash,,,,,124,"Grey and silver-toned ethnic motifs woven design dupatta zari, fringed borderLength: 2.4 m Width: 90 cmCotton silk Hand Wash",http://assets.myntassets.com/assets/images/17081044/2022/2/8/34156bdc-b8a7-4542-855c-1761b3d8201d1644289322451GreyandGoldCottonSilkJacquardWovenDesignDupatta1.jpg
